sample,experiment,wn,int
100 mA,exp1,3276.762695,2681.248047
100 mA,exp1,3276.003906,2808.227783
100 mA,exp1,3275.244141,2695.743408
100 mA,exp1,3274.485352,2751.171143
100 mA,exp1,3273.725586,2672.930176
100 mA,exp1,3272.966797,2837.10083
100 mA,exp1,3272.207031,2780.621338
100 mA,exp1,3271.447266,2724.163818
100 mA,exp1,3270.6875,2726.735107
100 mA,exp1,3269.926758,2794.510254
100 mA,exp1,3269.166992,2753.604736
100 mA,exp1,3268.40625,2756.168213
100 mA,exp1,3267.646484,2615.983887
100 mA,exp1,3266.885742,2658.90625
100 mA,exp1,3266.125,2770.055176
100 mA,exp1,3265.363281,2806.727295
100 mA,exp1,3264.602539,2722.456055
100 mA,exp1,3263.841797,2799.424561
100 mA,exp1,3263.080078,2761.68042
100 mA,exp1,3262.318359,2798.324707
100 mA,exp1,3261.556641,2881.429199
100 mA,exp1,3260.794922,2744.563965
100 mA,exp1,3260.033203,2762.607178
100 mA,exp1,3259.270508,2749.677979
100 mA,exp1,3258.508789,2761.520752
100 mA,exp1,3257.746094,2634.071777
100 mA,exp1,3256.983398,2670.689697
100 mA,exp1,3256.220703,2806.30249
100 mA,exp1,3255.458008,2839.77832
100 mA,exp1,3254.694336,2792.826904
100 mA,exp1,3253.931641,2671.680664
100 mA,exp1,3253.167969,2773.178223
100 mA,exp1,3252.404297,2747.904053
100 mA,exp1,3251.640625,2790.628662
100 mA,exp1,3250.876953,2660.308105
100 mA,exp1,3250.113281,2740.103027
100 mA,exp1,3249.348633,2792.068848
100 mA,exp1,3248.584961,2828.574463
100 mA,exp1,3247.820312,2787.881592
100 mA,exp1,3247.055664,2796.592529
100 mA,exp1,3246.291016,2789.869141
100 mA,exp1,3245.526367,2832.516846
100 mA,exp1,3244.760742,2767.175049
100 mA,exp1,3243.996094,2763.545166
100 mA,exp1,3243.230469,2806.172119
100 mA,exp1,3242.464844,2861.114502
100 mA,exp1,3241.699219,2752.663086
100 mA,exp1,3240.933594,2702.810059
100 mA,exp1,3240.167969,2760.821045
100 mA,exp1,3239.402344,2680.179199
100 mA,exp1,3238.635742,2867.533691
100 mA,exp1,3237.869141,2614.452881
100 mA,exp1,3237.102539,2743.248291
100 mA,exp1,3236.335938,2761.17627
100 mA,exp1,3235.569336,2846.804688
100 mA,exp1,3234.802734,2852.396484
100 mA,exp1,3234.035156,2614.949463
100 mA,exp1,3233.267578,2774.374756
100 mA,exp1,3232.500977,2739.999756
100 mA,exp1,3231.732422,2794.801025
100 mA,exp1,3230.964844,2775.804932
100 mA,exp1,3230.197266,2679.981689
100 mA,exp1,3229.429688,2783.92627
100 mA,exp1,3228.661133,2795.664551
100 mA,exp1,3227.892578,2724.466309
100 mA,exp1,3227.124023,2748.495117
100 mA,exp1,3226.355469,2751.021973
100 mA,exp1,3225.586914,2857.918457
100 mA,exp1,3224.817383,2799.040039
100 mA,exp1,3224.048828,2789.280762
100 mA,exp1,3223.279297,2742.710449
100 mA,exp1,3222.509766,2760.571533
100 mA,exp1,3221.740234,2790.692139
100 mA,exp1,3220.970703,2728.818115
100 mA,exp1,3220.201172,2712.950684
100 mA,exp1,3219.430664,2936.149414
100 mA,exp1,3218.661133,2757.840576
100 mA,exp1,3217.890625,2702.148682
100 mA,exp1,3217.120117,2747.55957
100 mA,exp1,3216.349609,2765.390137
100 mA,exp1,3215.578125,2795.460693
100 mA,exp1,3214.807617,2797.968262
100 mA,exp1,3214.036133,2748.443848
100 mA,exp1,3213.265625,2744.839355
100 mA,exp1,3212.494141,2732.057861
100 mA,exp1,3211.722656,2710.104736
100 mA,exp1,3210.951172,2773.789795
100 mA,exp1,3210.178711,2767.124756
100 mA,exp1,3209.407227,2708.493408
100 mA,exp1,3208.634766,2744.633057
100 mA,exp1,3207.862305,2756.311768
100 mA,exp1,3207.089844,2767.98584
100 mA,exp1,3206.317383,2816.310059
100 mA,exp1,3205.544922,2855.452881
100 mA,exp1,3204.771484,2848.779785
100 mA,exp1,3203.999023,2735.262695
100 mA,exp1,3203.225586,2786.606445
100 mA,exp1,3202.452148,2783.001953
100 mA,exp1,3201.678711,2816.01001
100 mA,exp1,3200.904297,2833.75293
100 mA,exp1,3200.130859,2647.157471
100 mA,exp1,3199.356445,2585.649658
100 mA,exp1,3198.583008,2764.998291
100 mA,exp1,3197.808594,2755.305664
100 mA,exp1,3197.03418,2806.5625
100 mA,exp1,3196.259766,2781.631592
100 mA,exp1,3195.484375,2732.341553
100 mA,exp1,3194.709961,2765.299072
100 mA,exp1,3193.93457,2789.108887
100 mA,exp1,3193.15918,2831.174561
100 mA,exp1,3192.383789,2736.258057
100 mA,exp1,3191.608398,2702.240723
100 mA,exp1,3190.833008,2680.406494
100 mA,exp1,3190.056641,2631.203857
100 mA,exp1,3189.28125,2670.217041
100 mA,exp1,3188.504883,2852.125
100 mA,exp1,3187.728516,2736.036377
100 mA,exp1,3186.952148,2765.886719
100 mA,exp1,3186.175781,2579.968018
100 mA,exp1,3185.398438,2834.666016
100 mA,exp1,3184.62207,2742.973389
100 mA,exp1,3183.844727,2742.427734
100 mA,exp1,3183.067383,2672.044678
100 mA,exp1,3182.290039,2808.124512
100 mA,exp1,3181.512695,2780.248779
100 mA,exp1,3180.734375,2709.899902
100 mA,exp1,3179.957031,2703.29248
100 mA,exp1,3179.178711,2781.622803
100 mA,exp1,3178.400391,2635.495117
100 mA,exp1,3177.62207,2762.322266
100 mA,exp1,3176.84375,2658.698486
100 mA,exp1,3176.06543,2724.85083
100 mA,exp1,3175.286133,2600.062744
100 mA,exp1,3174.507812,2778.301514
100 mA,exp1,3173.728516,2708.077393
100 mA,exp1,3172.949219,2680.281006
100 mA,exp1,3172.169922,2643.411377
100 mA,exp1,3171.390625,2639.857422
100 mA,exp1,3170.610352,2672.625977
100 mA,exp1,3169.831055,2681.171875
100 mA,exp1,3169.050781,2753.250977
100 mA,exp1,3168.270508,2689.178467
100 mA,exp1,3167.490234,2752.153809
100 mA,exp1,3166.709961,2672.987793
100 mA,exp1,3165.928711,2778.265137
100 mA,exp1,3165.148438,2750.508301
100 mA,exp1,3164.367188,2623.038818
100 mA,exp1,3163.585938,2685.963867
100 mA,exp1,3162.804688,2603.868652
100 mA,exp1,3162.023438,2687.913086
100 mA,exp1,3161.242188,2560.556885
100 mA,exp1,3160.459961,2792.503418
100 mA,exp1,3159.678711,2677.250244
100 mA,exp1,3158.896484,2703.875732
100 mA,exp1,3158.114258,2621.874268
100 mA,exp1,3157.332031,2615.318359
100 mA,exp1,3156.548828,2614.796631
100 mA,exp1,3155.766602,2605.229004
100 mA,exp1,3154.983398,2674.047363
100 mA,exp1,3154.201172,2613.231689
100 mA,exp1,3153.417969,2675.993896
100 mA,exp1,3152.633789,2633.279053
100 mA,exp1,3151.850586,2626.729004
100 mA,exp1,3151.067383,2665.356934
100 mA,exp1,3150.283203,2667.835938
100 mA,exp1,3149.499023,2679.345459
100 mA,exp1,3148.71582,2699.879883
100 mA,exp1,3147.931641,2572.950195
100 mA,exp1,3147.146484,2632.610596
100 mA,exp1,3146.362305,2623.060547
100 mA,exp1,3145.577148,2688.701904
100 mA,exp1,3144.792969,2667.116699
100 mA,exp1,3144.007812,2594.432861
100 mA,exp1,3143.222656,2639.000244
100 mA,exp1,3142.4375,2641.478271
100 mA,exp1,3141.651367,2692.0271
100 mA,exp1,3140.866211,2610.384033
100 mA,exp1,3140.080078,2675.935059
100 mA,exp1,3139.293945,2681.406006
100 mA,exp1,3138.507812,2533.767578
100 mA,exp1,3137.72168,2587.28833
100 mA,exp1,3136.935547,2550.760742
100 mA,exp1,3136.148438,2697.265381
100 mA,exp1,3135.362305,2633.73291
100 mA,exp1,3134.575195,2639.204834
100 mA,exp1,3133.788086,2596.698242
100 mA,exp1,3133.000977,2647.143555
100 mA,exp1,3132.213867,2637.622803
100 mA,exp1,3131.425781,2544.197754
100 mA,exp1,3130.638672,2525.712646
100 mA,exp1,3129.850586,2609.081787
100 mA,exp1,3129.0625,2623.534912
100 mA,exp1,3128.274414,2557.135742
100 mA,exp1,3127.486328,2601.530029
100 mA,exp1,3126.697266,2654.885742
100 mA,exp1,3125.90918,2528.669678
100 mA,exp1,3125.120117,2573.042725
100 mA,exp1,3124.331055,2482.788818
100 mA,exp1,3123.541992,2560.051025
100 mA,exp1,3122.75293,2547.578613
100 mA,exp1,3121.962891,2517.174072
100 mA,exp1,3121.173828,2558.515381
100 mA,exp1,3120.383789,2507.202393
100 mA,exp1,3119.59375,2674.013428
100 mA,exp1,3118.803711,2640.620361
100 mA,exp1,3118.013672,2568.415283
100 mA,exp1,3117.223633,2678.381104
100 mA,exp1,3116.432617,2680.830811
100 mA,exp1,3115.642578,2545.981201
100 mA,exp1,3114.851562,2637.980469
100 mA,exp1,3114.060547,2679.222168
100 mA,exp1,3113.269531,2580.249023
100 mA,exp1,3112.477539,2603.591797
100 mA,exp1,3111.686523,2689.541748
100 mA,exp1,3110.894531,2599.568848
100 mA,exp1,3110.102539,2616.932129
100 mA,exp1,3109.310547,2607.46875
100 mA,exp1,3108.518555,2630.781982
100 mA,exp1,3107.726562,2668.979492
100 mA,exp1,3106.93457,2507.624023
100 mA,exp1,3106.141602,2599.427246
100 mA,exp1,3105.348633,2640.584961
100 mA,exp1,3104.555664,2526.953857
100 mA,exp1,3103.762695,2588.939697
100 mA,exp1,3102.969727,2591.396973
100 mA,exp1,3102.175781,2462.970459
100 mA,exp1,3101.382812,2516.009766
100 mA,exp1,3100.588867,2658.22998
100 mA,exp1,3099.794922,2550.676514
100 mA,exp1,3099.000977,2570.97168
100 mA,exp1,3098.207031,2591.258545
100 mA,exp1,3097.413086,2462.985596
100 mA,exp1,3096.618164,2533.783203
100 mA,exp1,3095.823242,2568.914062
100 mA,exp1,3095.02832,2580.2771
100 mA,exp1,3094.233398,2511.481445
100 mA,exp1,3093.438477,2549.563721
100 mA,exp1,3092.643555,2554.988281
100 mA,exp1,3091.847656,2625.681885
100 mA,exp1,3091.051758,2631.088867
100 mA,exp1,3090.256836,2621.665283
100 mA,exp1,3089.460938,2603.350098
100 mA,exp1,3088.664062,2570.219482
100 mA,exp1,3087.868164,2507.463135
100 mA,exp1,3087.071289,2563.26416
100 mA,exp1,3086.275391,2619.042725
100 mA,exp1,3085.478516,2585.935303
100 mA,exp1,3084.681641,2529.148438
100 mA,exp1,3083.884766,2549.368896
100 mA,exp1,3083.086914,2569.581055
100 mA,exp1,3082.290039,2648.980225
100 mA,exp1,3081.492188,2695.796631
100 mA,exp1,3080.694336,2686.381348
100 mA,exp1,3079.896484,2573.440674
100 mA,exp1,3079.098633,2703.050537
100 mA,exp1,3078.300781,2607.89209
100 mA,exp1,3077.50293,2631.019775
100 mA,exp1,3076.704102,2580.247803
100 mA,exp1,3075.905273,2585.641602
100 mA,exp1,3075.106445,2715.118896
100 mA,exp1,3074.307617,2717.529297
100 mA,exp1,3073.508789,2752.424561
100 mA,exp1,3072.708984,2769.5896
100 mA,exp1,3071.910156,2816.268311
100 mA,exp1,3071.110352,2827.510742
100 mA,exp1,3070.310547,2770.878174
100 mA,exp1,3069.510742,2752.621826
100 mA,exp1,3068.709961,2846.46167
100 mA,exp1,3067.910156,2748.571289
100 mA,exp1,3067.109375,2845.32251
100 mA,exp1,3066.30957,2832.961426
100 mA,exp1,3065.508789,2888.394287
100 mA,exp1,3064.708008,2946.751221
100 mA,exp1,3063.90625,2831.261475
100 mA,exp1,3063.105469,2904.334229
100 mA,exp1,3062.303711,2942.038086
100 mA,exp1,3061.501953,2844.284424
100 mA,exp1,3060.701172,2831.940186
100 mA,exp1,3059.898438,2987.364258
100 mA,exp1,3059.09668,2998.537109
100 mA,exp1,3058.294922,3024.415771
100 mA,exp1,3057.492188,2823.792236
100 mA,exp1,3056.689453,2937.920898
100 mA,exp1,3055.887695,2819.722412
100 mA,exp1,3055.083984,2916.168213
100 mA,exp1,3054.28125,2871.498535
100 mA,exp1,3053.478516,2935.571289
100 mA,exp1,3052.674805,2852.722412
100 mA,exp1,3051.87207,2902.08667
100 mA,exp1,3051.068359,2745.858887
100 mA,exp1,3050.264648,2792.28833
100 mA,exp1,3049.459961,2779.987793
100 mA,exp1,3048.65625,2799.976807
100 mA,exp1,3047.851562,2811.154785
100 mA,exp1,3047.047852,2722.578369
100 mA,exp1,3046.243164,2619.371094
100 mA,exp1,3045.438477,2639.375977
100 mA,exp1,3044.633789,2647.644531
100 mA,exp1,3043.828125,2676.430176
100 mA,exp1,3043.023438,2737.443604
100 mA,exp1,3042.217773,2622.61499
100 mA,exp1,3041.412109,2724.630859
100 mA,exp1,3040.606445,2794.385254
100 mA,exp1,3039.800781,2612.257568
100 mA,exp1,3038.994141,2705.430176
100 mA,exp1,3038.188477,2643.414795
100 mA,exp1,3037.381836,2593.131348
100 mA,exp1,3036.575195,2692.104248
100 mA,exp1,3035.768555,2483.847656
100 mA,exp1,3034.961914,2533.077148
100 mA,exp1,3034.155273,2561.815674
100 mA,exp1,3033.347656,2543.760742
100 mA,exp1,3032.541016,2666.030518
100 mA,exp1,3031.733398,2542.744873
100 mA,exp1,3030.925781,2583.146729
100 mA,exp1,3030.117188,2597.238525
100 mA,exp1,3029.30957,2579.194336
100 mA,exp1,3028.501953,2581.599854
100 mA,exp1,3027.693359,2563.565674
100 mA,exp1,3026.884766,2609.76123
100 mA,exp1,3026.076172,2489.577148
100 mA,exp1,3025.267578,2573.703125
100 mA,exp1,3024.458984,2523.593018
100 mA,exp1,3023.649414,2584.343506
100 mA,exp1,3022.839844,2513.837158
100 mA,exp1,3022.03125,2393.791748
100 mA,exp1,3021.22168,2501.173584
100 mA,exp1,3020.411133,2468.614746
100 mA,exp1,3019.601562,2453.55249
100 mA,exp1,3018.791992,2531.724365
100 mA,exp1,3017.981445,2525.393799
100 mA,exp1,3017.170898,2487.031494
100 mA,exp1,3016.360352,2451.595947
100 mA,exp1,3015.549805,2587.926758
100 mA,exp1,3014.739258,2508.827881
100 mA,exp1,3013.927734,2511.237793
100 mA,exp1,3013.116211,2475.825439
100 mA,exp1,3012.305664,2565.502686
100 mA,exp1,3011.494141,2675.501221
100 mA,exp1,3010.681641,2544.127197
100 mA,exp1,3009.870117,2514.550537
100 mA,exp1,3009.058594,2702.966553
100 mA,exp1,3008.246094,2594.912109
100 mA,exp1,3007.433594,2574.05835
100 mA,exp1,3006.621094,2550.30835
100 mA,exp1,3005.808594,2494.622559
100 mA,exp1,3004.996094,2537.678467
100 mA,exp1,3004.182617,2484.92041
100 mA,exp1,3003.370117,2475.718506
100 mA,exp1,3002.556641,2434.600586
100 mA,exp1,3001.743164,2579.176514
100 mA,exp2,3750.169922,1687.275391
100 mA,exp2,3749.5,1743.635376
100 mA,exp2,3748.830078,1718.657593
100 mA,exp2,3748.160156,1588.053589
100 mA,exp2,3747.489258,1633.524536
100 mA,exp2,3746.819336,1745.856201
100 mA,exp2,3746.148438,1752.569458
100 mA,exp2,3745.477539,1650.204956
100 mA,exp2,3744.806641,1590.093384
100 mA,exp2,3744.135742,1596.831909
100 mA,exp2,3743.464844,1621.150879
100 mA,exp2,3742.793945,1705.231934
100 mA,exp2,3742.12207,1757.644043
100 mA,exp2,3741.451172,1687.024414
100 mA,exp2,3740.779297,1774.560181
100 mA,exp2,3740.107422,1721.530273
100 mA,exp2,3739.435547,1679.058228
100 mA,exp2,3738.763672,1678.746094
100 mA,exp2,3738.091797,1537.97937
100 mA,exp2,3737.419922,1597.375854
100 mA,exp2,3736.74707,1656.750122
100 mA,exp2,3736.074219,1526.594116
100 mA,exp2,3735.402344,1719.29248
100 mA,exp2,3734.729492,1645.302856
100 mA,exp2,3734.056641,1655.519775
100 mA,exp2,3733.383789,1553.515137
100 mA,exp2,3732.709961,1654.905273
100 mA,exp2,3732.037109,1668.620117
100 mA,exp2,3731.364258,1566.6698
100 mA,exp2,3730.69043,1671.505249
100 mA,exp2,3730.016602,1720.244995
100 mA,exp2,3729.342773,1681.393921
100 mA,exp2,3728.668945,1670.575439
100 mA,exp2,3727.995117,1726.291382
100 mA,exp2,3727.321289,1620.942627
100 mA,exp2,3726.646484,1725.651367
100 mA,exp2,3725.972656,1648.339111
100 mA,exp2,3725.297852,1686.522705
100 mA,exp2,3724.623047,1633.734863
100 mA,exp2,3723.948242,1619.441406
100 mA,exp2,3723.273438,1734.544556
100 mA,exp2,3722.598633,1667.791382
100 mA,exp2,3721.923828,1716.42334
100 mA,exp2,3721.248047,1726.590942
100 mA,exp2,3720.573242,1733.260132
100 mA,exp2,3719.897461,1659.56897
100 mA,exp2,3719.22168,1620.836792
100 mA,exp2,3718.545898,1658.954712
100 mA,exp2,3717.870117,1662.139648
100 mA,exp2,3717.194336,1696.744629
100 mA,exp2,3716.518555,1780.205078
100 mA,exp2,3715.841797,1717.056641
100 mA,exp2,3715.166016,1737.674927
100 mA,exp2,3714.489258,1643.15979
100 mA,exp2,3713.8125,1594.023682
100 mA,exp2,3713.135742,1642.552246
100 mA,exp2,3712.458984,1666.65564
100 mA,exp2,3711.782227,1715.152832
100 mA,exp2,3711.105469,1686.952271
100 mA,exp2,3710.427734,1686.640625
100 mA,exp2,3709.750977,1602.709351
100 mA,exp2,3709.073242,1755.6875
100 mA,exp2,3708.395508,1602.117188
100 mA,exp2,3707.717773,1605.303467
100 mA,exp2,3707.040039,1639.822754
100 mA,exp2,3706.362305,1559.458496
100 mA,exp2,3705.683594,1607.894653
100 mA,exp2,3705.005859,1694.588989
100 mA,exp2,3704.327148,1687.318115
100 mA,exp2,3703.648438,1655.701416
100 mA,exp2,3702.969727,1704.083984
100 mA,exp2,3702.291016,1575.117432
100 mA,exp2,3701.612305,1706.931519
100 mA,exp2,3700.933594,1644.052124
100 mA,exp2,3700.254883,1664.599731
100 mA,exp2,3699.575195,1758.104614
100 mA,exp2,3698.895508,1712.619995
100 mA,exp2,3698.216797,1792.188477
100 mA,exp2,3697.537109,1646.009033
100 mA,exp2,3696.857422,1687.368896
100 mA,exp2,3696.176758,1655.815918
100 mA,exp2,3695.49707,1707.570679
100 mA,exp2,3694.817383,1634.385254
100 mA,exp2,3694.136719,1647.961548
100 mA,exp2,3693.456055,1703.157837
100 mA,exp2,3692.776367,1740.993164
100 mA,exp2,3692.095703,1664.387817
100 mA,exp2,3691.415039,1695.282593
100 mA,exp2,3690.733398,1649.909668
100 mA,exp2,3690.052734,1722.382446
100 mA,exp2,3689.37207,1708.205444
100 mA,exp2,3688.69043,1666.319336
100 mA,exp2,3688.008789,1614.057739
100 mA,exp2,3687.327148,1596.445435
100 mA,exp2,3686.645508,1630.775024
100 mA,exp2,3685.963867,1575.087036
100 mA,exp2,3685.282227,1730.546143
100 mA,exp2,3684.600586,1740.608765
100 mA,exp2,3683.917969,1626.11438
100 mA,exp2,3683.236328,1650.029175
100 mA,exp2,3682.553711,1549.427612
100 mA,exp2,3681.871094,1690.916626
100 mA,exp2,3681.188477,1611.088135
100 mA,exp2,3680.505859,1631.531372
100 mA,exp2,3679.823242,1648.511108
100 mA,exp2,3679.139648,1686.216675
100 mA,exp2,3678.457031,1668.63269
100 mA,exp2,3677.773438,1706.320679
100 mA,exp2,3677.089844,1595.496094
100 mA,exp2,3676.40625,1612.466553
100 mA,exp2,3675.722656,1570.743774
100 mA,exp2,3675.039062,1680.904297
100 mA,exp2,3674.355469,1684.046021
100 mA,exp2,3673.671875,1607.830078
100 mA,exp2,3672.987305,1704.124268
100 mA,exp2,3672.302734,1662.422729
100 mA,exp2,3671.619141,1624.184814
100 mA,exp2,3670.93457,1620.438354
100 mA,exp2,3670.25,1630.481689
100 mA,exp2,3669.564453,1781.82666
100 mA,exp2,3668.879883,1633.327881
100 mA,exp2,3668.195312,1629.582275
100 mA,exp2,3667.509766,1687.840454
100 mA,exp2,3666.824219,1732.30127
100 mA,exp2,3666.138672,1749.199341
100 mA,exp2,3665.453125,1790.189697
100 mA,exp2,3664.767578,1631.526855
100 mA,exp2,3664.082031,1603.695557
100 mA,exp2,3663.396484,1651.571655
100 mA,exp2,3662.709961,1637.507446
100 mA,exp2,3662.024414,1705.996582
100 mA,exp2,3661.337891,1612.833374
100 mA,exp2,3660.651367,1650.357544
100 mA,exp2,3659.964844,1753.182617
100 mA,exp2,3659.27832,1766.608398
100 mA,exp2,3658.591797,1673.502197
100 mA,exp2,3657.904297,1700.68042
100 mA,exp2,3657.217773,1672.887207
100 mA,exp2,3656.530273,1679.448608
100 mA,exp2,3655.842773,1644.801758
100 mA,exp2,3655.155273,1699.430542
100 mA,exp2,3654.467773,1681.955444
100 mA,exp2,3653.780273,1606.143921
100 mA,exp2,3653.092773,1674.474854
100 mA,exp2,3652.405273,1845.700684
100 mA,exp2,3651.716797,1632.698975
100 mA,exp2,3651.02832,1676.981323
100 mA,exp2,3650.34082,1704.103516
100 mA,exp2,3649.652344,1707.218506
100 mA,exp2,3648.962891,1727.469971
100 mA,exp2,3648.274414,1679.176147
100 mA,exp2,3647.585938,1726.835205
100 mA,exp2,3646.897461,1788.179321
100 mA,exp2,3646.208008,1695.375732
100 mA,exp2,3645.518555,1725.883667
100 mA,exp2,3644.829102,1633.125488
100 mA,exp2,3644.139648,1749.211426
100 mA,exp2,3643.450195,1673.595337
100 mA,exp2,3642.760742,1680.131592
100 mA,exp2,3642.071289,1662.716797
100 mA,exp2,3641.380859,1730.823364
100 mA,exp2,3640.691406,1802.324707
100 mA,exp2,3640.000977,1733.606812
100 mA,exp2,3639.310547,1640.983032
100 mA,exp2,3638.620117,1654.353882
100 mA,exp2,3637.929688,1749.738892
100 mA,exp2,3637.238281,1752.834229
100 mA,exp2,3636.547852,1732.015015
100 mA,exp2,3635.857422,1690.709961
100 mA,exp2,3635.166016,1646.005005
100 mA,exp2,3634.474609,1806.175659
100 mA,exp2,3633.783203,1665.882446
100 mA,exp2,3633.091797,1720.185425
100 mA,exp2,3632.400391,1812.005249
100 mA,exp2,3631.708984,1760.495239
100 mA,exp2,3631.016602,1807.928345
100 mA,exp2,3630.325195,1766.669556
100 mA,exp2,3629.632812,1810.674072
100 mA,exp2,3628.94043,1793.294922
100 mA,exp2,3628.248047,1735.017944
100 mA,exp2,3627.555664,1731.291016
100 mA,exp2,3626.863281,1686.676392
100 mA,exp2,3626.169922,1659.112183
100 mA,exp2,3625.477539,1737.149292
100 mA,exp2,3624.78418,1733.424561
100 mA,exp2,3624.091797,1893.137573
100 mA,exp2,3623.398438,1831.512329
100 mA,exp2,3622.705078,1797.139038
100 mA,exp2,3622.010742,1820.630127
100 mA,exp2,3621.317383,1782.869019
100 mA,exp2,3620.624023,1714.505371
100 mA,exp2,3619.929688,1720.992676
100 mA,exp2,3619.236328,1642.463867
100 mA,exp2,3618.541992,1716.960327
100 mA,exp2,3617.847656,1805.026489
100 mA,exp2,3617.15332,1855.674805
100 mA,exp2,3616.458984,1712.615845
100 mA,exp2,3615.763672,1763.262451
100 mA,exp2,3615.069336,1837.667847
100 mA,exp2,3614.374023,1878.084229
100 mA,exp2,3613.679688,1728.334839
100 mA,exp2,3612.984375,1816.285156
100 mA,exp2,3612.289062,1642.841919
100 mA,exp2,3611.59375,1683.264038
100 mA,exp2,3610.897461,1727.064331
100 mA,exp2,3610.202148,1791.203003
100 mA,exp2,3609.506836,1767.131104
100 mA,exp2,3608.810547,1793.935669
100 mA,exp2,3608.114258,1844.464233
100 mA,exp2,3607.417969,1796.666016
100 mA,exp2,3606.72168,1870.900513
100 mA,exp2,3606.025391,1772.284546
100 mA,exp2,3605.329102,1836.331909
100 mA,exp2,3604.632812,1802.119751
100 mA,exp2,3603.935547,1855.977417
100 mA,exp2,3603.238281,1699.871094
100 mA,exp2,3602.541016,1746.956421
100 mA,exp2,3601.844727,1716.170532
100 mA,exp2,3601.146484,1702.317627
100 mA,exp2,3600.449219,1756.143799
100 mA,exp2,3599.751953,1843.780884
100 mA,exp2,3599.053711,1860.354004
100 mA,exp2,3598.356445,1832.957031
100 mA,exp2,3597.658203,1795.426514
100 mA,exp2,3596.959961,1778.193115
100 mA,exp2,3596.261719,1774.485962
100 mA,exp2,3595.563477,1764.021484
100 mA,exp2,3594.865234,1787.3479
100 mA,exp2,3594.166992,1851.203003
100 mA,exp2,3593.467773,1756.292725
100 mA,exp2,3592.768555,1786.361328
100 mA,exp2,3592.070312,1877.19104
100 mA,exp2,3591.371094,1846.464966
100 mA,exp2,3590.671875,1758.375
100 mA,exp2,3589.972656,1801.918335
100 mA,exp2,3589.272461,1835.324097
100 mA,exp2,3588.573242,1743.911499
100 mA,exp2,3587.873047,1797.550659
100 mA,exp2,3587.172852,1942.211182
100 mA,exp2,3586.473633,1793.517456
100 mA,exp2,3585.773438,1857.229614
100 mA,exp2,3585.073242,1796.226929
