sample,experiment,wn,int
0.5 mA,exp1,3319.86914,59711.25781
0.5 mA,exp1,3319.11914,59209.08203
0.5 mA,exp1,3318.36816,59518.28125
0.5 mA,exp1,3317.61719,59553.87109
0.5 mA,exp1,3316.86621,59485.73047
0.5 mA,exp1,3316.11523,59515.01953
0.5 mA,exp1,3315.36426,59170.43359
0.5 mA,exp1,3314.61328,59570.41016
0.5 mA,exp1,3313.86133,59414.36719
0.5 mA,exp1,3313.10938,59977.40625
0.5 mA,exp1,3312.3584,59924.92969
0.5 mA,exp1,3311.60645,59568.02734
0.5 mA,exp1,3310.85449,59631.75
0.5 mA,exp1,3310.10156,59764.46484
0.5 mA,exp1,3309.34961,59341.91406
0.5 mA,exp1,3308.59668,59327.22656
0.5 mA,exp1,3307.84473,59237.28906
0.5 mA,exp1,3307.0918,59921.71875
0.5 mA,exp1,3306.33887,60192.14063
0.5 mA,exp1,3305.58594,59400.11328
0.5 mA,exp1,3304.83203,60212.55469
0.5 mA,exp1,3304.0791,59680.82422
0.5 mA,exp1,3303.3252,59534.52344
0.5 mA,exp1,3302.57129,59939.38281
0.5 mA,exp1,3301.81738,59398.61328
0.5 mA,exp1,3301.06348,60063.12891
0.5 mA,exp1,3300.30957,59566.35156
0.5 mA,exp1,3299.55566,59661.11328
0.5 mA,exp1,3298.80078,59599.42578
0.5 mA,exp1,3298.04688,60194.55859
0.5 mA,exp1,3297.29199,59788.80859
0.5 mA,exp1,3296.53711,59911.57813
0.5 mA,exp1,3295.78223,59815.48828
0.5 mA,exp1,3295.02637,60619.48828
0.5 mA,exp1,3294.27148,59901.49609
0.5 mA,exp1,3293.51563,59952.27734
0.5 mA,exp1,3292.76074,59987.41797
0.5 mA,exp1,3292.00488,59700.89844
0.5 mA,exp1,3291.24902,60160.67969
0.5 mA,exp1,3290.49316,59396.63281
0.5 mA,exp1,3289.73633,59959.27734
0.5 mA,exp1,3288.98047,58980.25781
0.5 mA,exp1,3288.22363,60313.32422
0.5 mA,exp1,3287.4668,60092.55078
0.5 mA,exp1,3286.70996,59837.55859
0.5 mA,exp1,3285.95313,60608.44531
0.5 mA,exp1,3285.19629,59686.34375
0.5 mA,exp1,3284.43945,59718.30078
0.5 mA,exp1,3283.68164,59812.5625
0.5 mA,exp1,3282.92383,59850.70313
0.5 mA,exp1,3282.16699,60623.92578
0.5 mA,exp1,3281.40918,60347.35156
0.5 mA,exp1,3280.65039,60139.37891
0.5 mA,exp1,3279.89258,60466.91797
0.5 mA,exp1,3279.13477,60476.86328
0.5 mA,exp1,3278.37598,60312.53906
0.5 mA,exp1,3277.61719,60717.62109
0.5 mA,exp1,3276.8584,60254.69531
0.5 mA,exp1,3276.09961,60964.39453
0.5 mA,exp1,3275.34082,60100.48438
0.5 mA,exp1,3274.58203,60191.29297
0.5 mA,exp1,3273.82227,60241.65625
0.5 mA,exp1,3273.06348,59884.91016
0.5 mA,exp1,3272.30371,60264.63281
0.5 mA,exp1,3271.54395,60004.30859
0.5 mA,exp1,3270.78418,60874.55469
0.5 mA,exp1,3270.02344,60058.39453
0.5 mA,exp1,3269.26367,60540.22266
0.5 mA,exp1,3268.50293,60239.67969
0.5 mA,exp1,3267.74316,60432.67188
0.5 mA,exp1,3266.98242,60427.01172
0.5 mA,exp1,3266.22168,60967.30859
0.5 mA,exp1,3265.45996,60477.71875
0.5 mA,exp1,3264.69922,60019.32422
0.5 mA,exp1,3263.93848,60438.46094
0.5 mA,exp1,3263.17676,59989.54688
0.5 mA,exp1,3262.41504,60777.29688
0.5 mA,exp1,3261.65332,60780.84375
0.5 mA,exp1,3260.8916,60415.75391
0.5 mA,exp1,3260.12988,60047.70313
0.5 mA,exp1,3259.36719,60683.07813
0.5 mA,exp1,3258.60547,60785.69531
0.5 mA,exp1,3257.84277,60755.17188
0.5 mA,exp1,3257.08008,61151.72266
0.5 mA,exp1,3256.31738,60273.34375
0.5 mA,exp1,3255.55469,60524.43359
0.5 mA,exp1,3254.79102,60574.38281
0.5 mA,exp1,3254.02832,61202.56641
0.5 mA,exp1,3253.26465,60671.11719
0.5 mA,exp1,3252.50098,60566.44141
0.5 mA,exp1,3251.73731,61379.67188
0.5 mA,exp1,3250.97363,61243.99219
0.5 mA,exp1,3250.20996,60858.13281
0.5 mA,exp1,3249.44629,61046.90625
0.5 mA,exp1,3248.68164,60781.66406
0.5 mA,exp1,3247.91699,60689.41797
0.5 mA,exp1,3247.15234,61220.73828
0.5 mA,exp1,3246.3877,61650.0
0.5 mA,exp1,3245.62305,61017.64453
0.5 mA,exp1,3244.8584,61048.80859
0.5 mA,exp1,3244.09277,61147.80859
0.5 mA,exp1,3243.32813,61117.25
0.5 mA,exp1,3242.5625,61262.4375
0.5 mA,exp1,3241.79688,60806.46875
0.5 mA,exp1,3241.03125,60890.01563
0.5 mA,exp1,3240.26465,61118.34766
0.5 mA,exp1,3239.49902,61137.09766
0.5 mA,exp1,3238.73242,61007.98828
0.5 mA,exp1,3237.9668,61658.04297
0.5 mA,exp1,3237.2002,60703.72656
0.5 mA,exp1,3236.43359,61550.58984
0.5 mA,exp1,3235.66699,61464.57422
0.5 mA,exp1,3234.89941,61027.80078
0.5 mA,exp1,3234.13281,61163.41797
0.5 mA,exp1,3233.36523,61059.0625
0.5 mA,exp1,3232.59766,61511.36719
0.5 mA,exp1,3231.83008,60991.89453
0.5 mA,exp1,3231.0625,61487.0625
0.5 mA,exp1,3230.29492,61038.48438
0.5 mA,exp1,3229.52637,61926.76172
0.5 mA,exp1,3228.75879,61598.08203
0.5 mA,exp1,3227.99023,61521.40234
0.5 mA,exp1,3227.22168,61598.29688
0.5 mA,exp1,3226.45313,61058.00781
0.5 mA,exp1,3225.68457,61546.30859
0.5 mA,exp1,3224.91504,61162.76563
0.5 mA,exp1,3224.14648,61515.82813
0.5 mA,exp1,3223.37695,61224.47266
0.5 mA,exp1,3222.60742,61009.91406
0.5 mA,exp1,3221.83789,61451.72266
0.5 mA,exp1,3221.06836,61280.12109
0.5 mA,exp1,3220.29883,61096.32031
0.5 mA,exp1,3219.52832,60983.08594
0.5 mA,exp1,3218.75879,61804.51172
0.5 mA,exp1,3217.98828,61384.79688
0.5 mA,exp1,3217.21777,61057.14063
0.5 mA,exp1,3216.44727,61308.42578
0.5 mA,exp1,3215.67578,61326.90234
0.5 mA,exp1,3214.90527,61954.56641
0.5 mA,exp1,3214.13379,61623.98047
0.5 mA,exp1,3213.36328,61125.21875
0.5 mA,exp1,3212.5918,61516.95703
0.5 mA,exp1,3211.82031,61565.94141
0.5 mA,exp1,3211.04883,61731.12109
0.5 mA,exp1,3210.27637,61981.84375
0.5 mA,exp1,3209.50488,61260.31641
0.5 mA,exp1,3208.73242,61309.30078
0.5 mA,exp1,3207.95996,61501.88672
0.5 mA,exp1,3207.1875,60744.21094
0.5 mA,exp1,3206.41504,61358.36328
0.5 mA,exp1,3205.64258,60488.01172
0.5 mA,exp1,3204.86914,61691.27344
0.5 mA,exp1,3204.09668,61498.91797
0.5 mA,exp1,3203.32324,61273.05859
0.5 mA,exp1,3202.54981,60647.52734
0.5 mA,exp1,3201.77637,61196.875
0.5 mA,exp1,3201.00293,61584.33203
0.5 mA,exp1,3200.22852,61376.91797
0.5 mA,exp1,3199.45508,61175.6875
0.5 mA,exp1,3198.68066,60764.17578
0.5 mA,exp1,3197.90625,61526.29297
0.5 mA,exp1,3197.13184,61239.8125
0.5 mA,exp1,3196.35742,61386.08203
0.5 mA,exp1,3195.58301,61510.96484
0.5 mA,exp1,3194.80762,60575.94531
0.5 mA,exp1,3194.03223,61172.89844
0.5 mA,exp1,3193.25781,61063.32813
0.5 mA,exp1,3192.48242,61078.58594
0.5 mA,exp1,3191.70703,60953.85156
0.5 mA,exp1,3190.93066,61586.75391
0.5 mA,exp1,3190.15527,61264.23438
0.5 mA,exp1,3189.37891,60710.70313
0.5 mA,exp1,3188.60254,61616.92969
0.5 mA,exp1,3187.82715,61242.90625
0.5 mA,exp1,3187.04981,60869.02734
0.5 mA,exp1,3186.27344,60978.47656
0.5 mA,exp1,3185.49707,61276.25391
0.5 mA,exp1,3184.71973,60826.64063
0.5 mA,exp1,3183.94336,61324.76953
0.5 mA,exp1,3183.16602,61239.69531
0.5 mA,exp1,3182.38867,60844.99219
0.5 mA,exp1,3181.61035,61385.30469
0.5 mA,exp1,3180.83301,61263.83984
0.5 mA,exp1,3180.05566,61027.12891
0.5 mA,exp1,3179.27734,60987.67969
0.5 mA,exp1,3178.49902,61327.35156
0.5 mA,exp1,3177.7207,61227.20703
0.5 mA,exp1,3176.94238,61327.19141
0.5 mA,exp1,3176.16406,61145.24219
0.5 mA,exp1,3175.38477,60608.80078
0.5 mA,exp1,3174.60645,60439.17969
0.5 mA,exp1,3173.82715,60190.86328
0.5 mA,exp1,3173.04785,60839.11719
0.5 mA,exp1,3172.26856,61187.33203
0.5 mA,exp1,3171.48926,60929.92188
0.5 mA,exp1,3170.70898,61017.66797
0.5 mA,exp1,3169.92969,60769.46875
0.5 mA,exp1,3169.14941,61141.61328
0.5 mA,exp1,3168.36914,61214.12891
0.5 mA,exp1,3167.58887,60959.97656
0.5 mA,exp1,3166.80859,60615.21094
0.5 mA,exp1,3166.02734,60772.42578
0.5 mA,exp1,3165.24707,60690.79297
0.5 mA,exp1,3164.46582,60814.68359
0.5 mA,exp1,3163.68457,60657.53516
0.5 mA,exp1,3162.90332,60582.00391
0.5 mA,exp1,3162.12207,60575.96484
0.5 mA,exp1,3161.34082,61355.01563
0.5 mA,exp1,3160.55859,60742.00391
0.5 mA,exp1,3159.77734,60769.12891
0.5 mA,exp1,3158.99512,60461.26563
0.5 mA,exp1,3158.21289,60265.15625
0.5 mA,exp1,3157.43066,61061.57813
0.5 mA,exp1,3156.64844,60524.61719
0.5 mA,exp1,3155.86523,60928.66406
0.5 mA,exp1,3155.08301,61154.67578
0.5 mA,exp1,3154.29981,60841.05469
0.5 mA,exp1,3153.5166,60889.18359
0.5 mA,exp1,3152.7334,61081.91406
0.5 mA,exp1,3151.9502,60518.46094
0.5 mA,exp1,3151.16602,60190.14844
0.5 mA,exp1,3150.38281,60551.51953
0.5 mA,exp1,3149.59863,60653.83203
0.5 mA,exp1,3148.81445,60635.70313
0.5 mA,exp1,3148.03027,60713.87891
0.5 mA,exp1,3147.24609,60235.39844
0.5 mA,exp1,3146.46094,60749.80078
0.5 mA,exp1,3145.67676,60184.28125
0.5 mA,exp1,3144.8916,60854.83984
0.5 mA,exp1,3144.10645,60524.01563
0.5 mA,exp1,3143.32129,61058.97656
0.5 mA,exp1,3142.53613,60935.58984
0.5 mA,exp1,3141.75098,60983.50781
0.5 mA,exp1,3140.96484,60923.26563
0.5 mA,exp1,3140.17969,60793.96484
0.5 mA,exp1,3139.39356,60949.97266
0.5 mA,exp1,3138.60742,60700.625
0.5 mA,exp1,3137.82129,60778.54688
0.5 mA,exp1,3137.03516,60271.24219
0.5 mA,exp1,3136.24805,60394.21875
0.5 mA,exp1,3135.46094,60535.13672
0.5 mA,exp1,3134.67481,60664.0
0.5 mA,exp1,3133.8877,60546.92578
0.5 mA,exp1,3133.10059,60205.05078
0.5 mA,exp1,3132.3125,60064.13281
0.5 mA,exp1,3131.52539,60309.84766
0.5 mA,exp1,3130.73731,60402.66016
0.5 mA,exp1,3129.9502,60336.66406
0.5 mA,exp1,3129.16211,60501.30859
0.5 mA,exp1,3128.37402,60429.32422
0.5 mA,exp1,3127.58594,60022.06641
0.5 mA,exp1,3126.79688,60402.17188
0.5 mA,exp1,3126.00879,61021.52734
0.5 mA,exp1,3125.21973,60288.26172
0.5 mA,exp1,3124.43066,60228.34375
0.5 mA,exp1,3123.6416,59722.82422
0.5 mA,exp1,3122.85254,59926.17578
0.5 mA,exp1,3122.0625,59884.29297
0.5 mA,exp1,3121.27344,60296.75391
0.5 mA,exp1,3120.4834,60329.52344
0.5 mA,exp1,3119.69336,60177.03125
0.5 mA,exp1,3118.90332,60260.58594
0.5 mA,exp1,3118.11328,60406.82031
0.5 mA,exp1,3117.32324,60544.03906
0.5 mA,exp1,3116.53223,60567.75391
0.5 mA,exp1,3115.74219,60212.38672
0.5 mA,exp1,3114.95117,60271.96094
0.5 mA,exp1,3114.16016,60277.80859
0.5 mA,exp1,3113.36914,59958.5
0.5 mA,exp1,3112.57813,59848.08203
0.5 mA,exp1,3111.78613,60274.4375
0.5 mA,exp1,3110.99414,59537.94141
0.5 mA,exp1,3110.20313,59764.48047
0.5 mA,exp1,3109.41113,59841.92578
0.5 mA,exp1,3108.61914,59955.08594
0.5 mA,exp1,3107.82617,59427.75391
0.5 mA,exp1,3107.03418,59594.55469
0.5 mA,exp1,3106.24121,60005.45703
0.5 mA,exp1,3105.44922,60368.55859
0.5 mA,exp1,3104.65625,60082.64453
0.5 mA,exp1,3103.86328,59579.60547
0.5 mA,exp1,3103.06934,59552.80859
0.5 mA,exp1,3102.27637,60216.14063
0.5 mA,exp1,3101.48242,60037.53906
0.5 mA,exp1,3100.68945,60016.60547
0.5 mA,exp1,3099.89551,59650.82422
0.5 mA,exp1,3099.10156,59710.21875
0.5 mA,exp1,3098.30664,60001.38281
0.5 mA,exp1,3097.5127,59796.25391
0.5 mA,exp1,3096.71875,59695.17188
0.5 mA,exp1,3095.92383,60277.20703
0.5 mA,exp1,3095.12891,59941.48828
0.5 mA,exp1,3094.33398,59870.11719
0.5 mA,exp1,3093.53906,59451.5
0.5 mA,exp1,3092.74316,60306.12109
0.5 mA,exp1,3091.94824,60178.33984
0.5 mA,exp1,3091.15234,59739.14453
0.5 mA,exp1,3090.35645,60352.96094
0.5 mA,exp1,3089.56055,59478.01953
0.5 mA,exp1,3088.76465,59507.62109
0.5 mA,exp1,3087.96875,60020.33203
0.5 mA,exp1,3087.17188,59546.03125
0.5 mA,exp1,3086.37598,59140.06641
0.5 mA,exp1,3085.5791,59744.36328
0.5 mA,exp1,3084.78223,59883.44531
0.5 mA,exp1,3083.98535,59436.19531
0.5 mA,exp1,3083.1875,59889.08203
0.5 mA,exp1,3082.39063,60075.40234
0.5 mA,exp1,3081.59277,59069.08203
0.5 mA,exp1,3080.79492,59918.22266
0.5 mA,exp1,3079.99707,59063.1875
0.5 mA,exp1,3079.19922,59367.8125
0.5 mA,exp1,3078.40137,59568.82422
0.5 mA,exp1,3077.60254,59719.5
0.5 mA,exp1,3076.80469,59615.92188
0.5 mA,exp1,3076.00586,59556.71094
0.5 mA,exp1,3075.20703,59538.88281
0.5 mA,exp1,3074.4082,59813.49609
0.5 mA,exp1,3073.60938,60114.57422
0.5 mA,exp1,3072.80957,59447.04297
0.5 mA,exp1,3072.01074,59689.02734
0.5 mA,exp1,3071.21094,59606.24609
0.5 mA,exp1,3070.41113,59313.98047
0.5 mA,exp1,3069.61133,59803.67188
0.5 mA,exp1,3068.81152,59608.82031
0.5 mA,exp1,3068.01074,59431.73828
0.5 mA,exp1,3067.21094,59266.51953
0.5 mA,exp1,3066.41016,59281.19531
0.5 mA,exp1,3065.60938,59384.28125
0.5 mA,exp1,3064.80859,59272.20703
0.5 mA,exp1,3064.00781,59366.41406
0.5 mA,exp1,3063.20606,59581.35156
0.5 mA,exp1,3062.40527,59221.91406
0.5 mA,exp1,3061.60352,59374.95703
0.5 mA,exp1,3060.80176,59348.35938
0.5 mA,exp1,3060.0,59536.63281
0.5 mA,exp1,3059.19824,59003.86719
0.5 mA,exp1,3058.39551,59212.72266
0.5 mA,exp1,3057.59375,59197.9375
0.5 mA,exp1,3056.79102,59262.55859
0.5 mA,exp1,3055.98828,59253.64844
0.5 mA,exp1,3055.18555,59482.85547
0.5 mA,exp1,3054.38281,59620.85547
0.5 mA,exp1,3053.5791,58674.46875
0.5 mA,exp1,3052.77637,58891.89844
0.5 mA,exp1,3051.97266,59358.91797
0.5 mA,exp1,3051.16895,59167.90234
0.5 mA,exp1,3050.36523,59009.26172
0.5 mA,exp1,3049.56152,58586.47266
0.5 mA,exp1,3048.75781,59164.70313
0.5 mA,exp1,3047.95313,58824.21484
0.5 mA,exp1,3047.14844,58566.01172
0.5 mA,exp1,3046.34375,59258.29297
0.5 mA,exp1,3045.53906,58126.15625
0.5 mA,exp1,3044.73438,58806.51563
0.5 mA,exp1,3043.92969,58346.23828
0.5 mA,exp1,3043.12402,59014.55469
0.5 mA,exp1,3042.31934,58498.73828
0.5 mA,exp1,3041.51367,59412.85547
0.5 mA,exp1,3040.70801,58337.69141
0.5 mA,exp1,3039.90234,58938.10938
0.5 mA,exp1,3039.0957,58815.07031
0.5 mA,exp1,3038.29004,58475.44531
0.5 mA,exp1,3037.4834,58604.25391
0.5 mA,exp1,3036.67676,58425.75
0.5 mA,exp1,3035.87012,58285.34766
0.5 mA,exp1,3035.06348,59043.00391
0.5 mA,exp1,3034.25684,59066.30469
0.5 mA,exp1,3033.44922,58674.39844
0.5 mA,exp1,3032.6416,58516.51563
0.5 mA,exp1,3031.83496,58110.25781
0.5 mA,exp1,3031.02734,58124.95313
0.5 mA,exp1,3030.21875,58198.07422
0.5 mA,exp1,3029.41113,58241.95313
0.5 mA,exp1,3028.60352,58665.46875
0.5 mA,exp1,3027.79492,58230.37891
0.5 mA,exp1,3026.98633,58078.63281
0.5 mA,exp1,3026.17773,58808.38281
0.5 mA,exp1,3025.36914,58531.10156
0.5 mA,exp1,3024.56055,57889.23828
0.5 mA,exp1,3023.75098,58332.72656
0.5 mA,exp1,3022.94238,58134.44141
0.5 mA,exp1,3022.13281,58429.0
0.5 mA,exp1,3021.32324,58216.19531
0.5 mA,exp1,3020.51367,58192.92188
0.5 mA,exp1,3019.70313,58056.01172
0.5 mA,exp1,3018.89356,58126.00781
0.5 mA,exp1,3018.08301,58271.71094
0.5 mA,exp1,3017.27246,58670.72266
0.5 mA,exp1,3016.46191,58187.32813
0.5 mA,exp1,3015.65137,58359.12891
0.5 mA,exp1,3014.84082,58481.37891
0.5 mA,exp1,3014.0293,58554.10938
0.5 mA,exp1,3013.21875,58536.61719
0.5 mA,exp1,3012.40723,58213.71094
0.5 mA,exp1,3011.5957,59092.02344
0.5 mA,exp1,3010.78418,58708.07031
0.5 mA,exp1,3009.97266,57975.42188
0.5 mA,exp1,3009.16016,58600.39063
0.5 mA,exp1,3008.34766,57812.84375
0.5 mA,exp1,3007.53613,58347.52734
0.5 mA,exp1,3006.72363,58083.19531
0.5 mA,exp1,3005.91113,58449.16797
0.5 mA,exp1,3005.09766,58495.60156
0.5 mA,exp1,3004.28516,58919.40625
0.5 mA,exp1,3003.47168,58808.99219
0.5 mA,exp1,3002.6582,58916.26172
0.5 mA,exp1,3001.84473,58982.86719
1 mA,exp1,3750.25684,35761.12109
1 mA,exp1,3749.58691,35799.87109
1 mA,exp1,3748.91699,35853.07031
1 mA,exp1,3748.24707,35219.60938
1 mA,exp1,3747.57617,35864.35938
1 mA,exp1,3746.90625,35868.23828
1 mA,exp1,3746.23535,35766.53516
1 mA,exp1,3745.56445,35960.44141
1 mA,exp1,3744.89356,35957.26172
1 mA,exp1,3744.22266,35848.57031
1 mA,exp1,3743.55176,35346.04688
1 mA,exp1,3742.87988,35761.39063
1 mA,exp1,3742.20898,35723.10156
1 mA,exp1,3741.53711,35607.5
1 mA,exp1,3740.86621,35625.47656
1 mA,exp1,3740.19434,35970.19531
1 mA,exp1,3739.52246,35907.30469
1 mA,exp1,3738.85059,35437.03125
1 mA,exp1,3738.17871,35641.13281
1 mA,exp1,3737.50586,35409.82031
1 mA,exp1,3736.83398,35947.3125
1 mA,exp1,3736.16113,35452.81641
1 mA,exp1,3735.48828,35972.55859
1 mA,exp1,3734.81641,35888.69922
1 mA,exp1,3734.14356,35899.57422
1 mA,exp1,3733.4707,35875.375
1 mA,exp1,3732.79688,35777.55469
1 mA,exp1,3732.12402,35760.39844
1 mA,exp1,3731.4502,35683.66406
1 mA,exp1,3730.77734,36044.99219
1 mA,exp1,3730.10352,35845.60938
1 mA,exp1,3729.42969,36154.22656
1 mA,exp1,3728.75586,35391.01953
1 mA,exp1,3728.08203,35857.18359
1 mA,exp1,3727.4082,36039.59375
1 mA,exp1,3726.7334,35630.37109
1 mA,exp1,3726.05957,35781.25391
1 mA,exp1,3725.38477,35652.15625
1 mA,exp1,3724.70996,36040.87109
1 mA,exp1,3724.03613,35768.36328
1 mA,exp1,3723.36035,35943.58984
1 mA,exp1,3722.68555,36041.82813
1 mA,exp1,3722.01074,36178.48438
1 mA,exp1,3721.33594,36189.26172
1 mA,exp1,3720.66016,36137.13281
1 mA,exp1,3719.98438,36032.61328
1 mA,exp1,3719.30957,36487.05469
1 mA,exp1,3718.63379,36050.71094
1 mA,exp1,3717.95801,36679.57813
1 mA,exp1,3717.28125,36194.48047
1 mA,exp1,3716.60547,36236.65625
1 mA,exp1,3715.92969,35772.76172
1 mA,exp1,3715.25293,36212.78516
1 mA,exp1,3714.57617,36167.71094
1 mA,exp1,3713.90039,36712.14453
1 mA,exp1,3713.22363,36443.79688
1 mA,exp1,3712.54688,36168.57813
1 mA,exp1,3711.86914,36364.08984
1 mA,exp1,3711.19238,36242.34766
1 mA,exp1,3710.51563,36720.04688
1 mA,exp1,3709.83789,36465.88281
1 mA,exp1,3709.16016,36831.88672
1 mA,exp1,3708.48242,36539.48438
1 mA,exp1,3707.80469,36605.86328
1 mA,exp1,3707.12695,36553.83984
1 mA,exp1,3706.44922,36759.43359
1 mA,exp1,3705.77148,36940.58203
1 mA,exp1,3705.09277,36481.39844
1 mA,exp1,3704.41504,36283.31641
1 mA,exp1,3703.73633,36405.32031
1 mA,exp1,3703.05762,36238.62109
1 mA,exp1,3702.37891,36061.55469
1 mA,exp1,3701.7002,36256.53906
1 mA,exp1,3701.02148,36461.875
1 mA,exp1,3700.3418,36573.30469
1 mA,exp1,3699.66309,36552.66016
1 mA,exp1,3698.9834,36466.01953
1 mA,exp1,3698.30371,36598.22266
1 mA,exp1,3697.62402,36577.58203
1 mA,exp1,3696.94434,36622.91797
1 mA,exp1,3696.26465,36862.63281
1 mA,exp1,3695.58496,36769.07031
1 mA,exp1,3694.9043,37026.01953
1 mA,exp1,3694.22461,36935.92578
1 mA,exp1,3693.54395,36710.58203
1 mA,exp1,3692.86328,36811.32813
1 mA,exp1,3692.18262,37303.87109
1 mA,exp1,3691.50195,37258.85938
1 mA,exp1,3690.82129,36971.22656
1 mA,exp1,3690.14063,37761.51172
1 mA,exp1,3689.45898,37293.70703
1 mA,exp1,3688.77832,37366.51953
1 mA,exp1,3688.09668,37619.41406
1 mA,exp1,3687.41504,37127.65234
1 mA,exp1,3686.7334,37030.79297
1 mA,exp1,3686.05176,37425.54297
1 mA,exp1,3685.37012,37217.90234
1 mA,exp1,3684.68848,37820.10156
1 mA,exp1,3684.00586,36982.76172
1 mA,exp1,3683.32422,37730.07031
1 mA,exp1,3682.6416,37207.79297
1 mA,exp1,3681.95898,37346.17578
1 mA,exp1,3681.27637,37522.54297
1 mA,exp1,3680.59375,37415.39063
1 mA,exp1,3679.91113,38189.57422
1 mA,exp1,3679.22754,37940.66797
1 mA,exp1,3678.54492,37263.45313
1 mA,exp1,3677.86133,37536.38281
1 mA,exp1,3677.17773,37567.46484
1 mA,exp1,3676.49512,37695.21484
1 mA,exp1,3675.81152,38213.02344
1 mA,exp1,3675.12695,38150.76563
1 mA,exp1,3674.44336,37633.0
1 mA,exp1,3673.75977,38844.05078
1 mA,exp1,3673.0752,38060.72266
1 mA,exp1,3672.39063,38281.35938
1 mA,exp1,3671.70703,37822.57031
1 mA,exp1,3671.02246,38267.27734
1 mA,exp1,3670.33789,38043.07031
1 mA,exp1,3669.65332,38394.51172
1 mA,exp1,3668.96777,38149.68359
1 mA,exp1,3668.2832,38621.5625
1 mA,exp1,3667.59766,38380.22656
1 mA,exp1,3666.91309,38328.39453
1 mA,exp1,3666.22754,38603.70703
1 mA,exp1,3665.54199,38710.21875
1 mA,exp1,3664.85645,38362.33203
1 mA,exp1,3664.16992,39088.31641
1 mA,exp1,3663.48438,38358.55078
1 mA,exp1,3662.79883,38492.55078
1 mA,exp1,3662.11231,38289.41797
1 mA,exp1,3661.42578,39204.01563
1 mA,exp1,3660.74023,38873.60938
1 mA,exp1,3660.05371,39034.91016
1 mA,exp1,3659.36621,38907.44141
1 mA,exp1,3658.67969,39288.60547
1 mA,exp1,3657.99316,38937.80469
1 mA,exp1,3657.30566,39418.44141
1 mA,exp1,3656.61914,39438.67188
1 mA,exp1,3655.93164,39877.83203
1 mA,exp1,3655.24414,39657.64063
1 mA,exp1,3654.55664,39907.80078
1 mA,exp1,3653.86914,39838.69141
1 mA,exp1,3653.18164,39429.90234
1 mA,exp1,3652.49316,39676.53125
1 mA,exp1,3651.80566,39333.08984
1 mA,exp1,3651.11719,39740.82813
1 mA,exp1,3650.42871,39668.37891
1 mA,exp1,3649.74023,39554.81641
1 mA,exp1,3649.05176,39904.01953
1 mA,exp1,3648.36328,39793.87891
1 mA,exp1,3647.67481,39961.30859
1 mA,exp1,3646.98535,40351.34766
1 mA,exp1,3646.29688,39963.75391
1 mA,exp1,3645.60742,40511.17188
1 mA,exp1,3644.91797,39979.88281
1 mA,exp1,3644.22852,40266.93359
1 mA,exp1,3643.53906,40536.76172
1 mA,exp1,3642.84961,40926.25781
1 mA,exp1,3642.16016,40573.19141
1 mA,exp1,3641.46973,40692.30078
1 mA,exp1,3640.7793,40671.14453
1 mA,exp1,3640.08984,40632.89844
1 mA,exp1,3639.39941,40676.71484
1 mA,exp1,3638.70898,41058.91406
1 mA,exp1,3638.01856,40815.5625
1 mA,exp1,3637.32715,40989.16016
1 mA,exp1,3636.63672,40916.71875
1 mA,exp1,3635.94531,41008.25781
1 mA,exp1,3635.25488,40997.30859
1 mA,exp1,3634.56348,41290.24219
1 mA,exp1,3633.87207,41258.76172
1 mA,exp1,3633.18066,41831.41406
1 mA,exp1,3632.48926,41161.70313
1 mA,exp1,3631.79785,41884.28516
1 mA,exp1,3631.10547,41477.47266
1 mA,exp1,3630.41406,41701.77344
1 mA,exp1,3629.72168,41820.28516
1 mA,exp1,3629.0293,42010.34375
1 mA,exp1,3628.33691,42162.83984
1 mA,exp1,3627.64453,42039.21484
1 mA,exp1,3626.95215,41472.66016
1 mA,exp1,3626.25977,42534.80078
1 mA,exp1,3625.56641,42465.67188
1 mA,exp1,3624.87305,42420.41016
1 mA,exp1,3624.18066,41918.89063
1 mA,exp1,3623.48731,42486.52734
1 mA,exp1,3622.79395,42267.6875
1 mA,exp1,3622.10059,42487.92969
1 mA,exp1,3621.40625,42711.49219
1 mA,exp1,3620.71289,42451.90625
1 mA,exp1,3620.01953,42716.20313
1 mA,exp1,3619.3252,43075.62109
1 mA,exp1,3618.63086,43258.10547
1 mA,exp1,3617.93652,42815.03516
1 mA,exp1,3617.24219,43079.06641
1 mA,exp1,3616.54785,43309.01563
1 mA,exp1,3615.85352,43470.93359
1 mA,exp1,3615.1582,43323.67188
1 mA,exp1,3614.46387,43482.125
1 mA,exp1,3613.76856,43559.02344
1 mA,exp1,3613.07324,43337.12891
1 mA,exp1,3612.37793,43420.8125
1 mA,exp1,3611.68262,44027.09766
1 mA,exp1,3610.98731,43689.87109
1 mA,exp1,3610.29199,43725.94531
1 mA,exp1,3609.5957,43918.02734
1 mA,exp1,3608.90039,44062.55859
1 mA,exp1,3608.2041,43956.12891
1 mA,exp1,3607.50781,43636.16406
1 mA,exp1,3606.81152,44268.73438
1 mA,exp1,3606.11523,44230.09766
1 mA,exp1,3605.41895,44242.29297
1 mA,exp1,3604.72168,44268.03125
1 mA,exp1,3604.02539,44280.21094
1 mA,exp1,3603.32813,44691.96484
1 mA,exp1,3602.63086,44307.94141
1 mA,exp1,3601.93359,45173.125
1 mA,exp1,3601.23633,44542.08594
1 mA,exp1,3600.53906,44973.78516
