3653.092773	1863.196411	3653.092773	1969.56665	3653.092773	1794.570312	3653.092773	2062.211914	3653.092773	1935.253662	3653.092773	1609.280029	3653.092773	1900.940674
3652.405273	1962.343384	3652.405273	2096.139648	3652.405273	1749.641846	3652.405273	2178.475586	3652.405273	2051.540771	3652.405273	1543.801636	3652.405273	1924.606079
3651.716797	1934.54248	3651.716797	1955.122803	3651.716797	1721.880005	3651.716797	2051.163818	3651.716797	1931.112549	3651.716797	1557.238159	3651.716797	1876.231812
3651.02832	1869.02832	3651.02832	2023.351685	3651.02832	1752.428345	3651.02832	2037.069336	3651.02832	1851.881226	3651.02832	1694.128418	3651.02832	1906.751831
3650.34082	1889.257568	3650.34082	1971.548218	3650.34082	1776.107788	3650.34082	2050.410156	3650.34082	1937.260498	3650.34082	1721.247314	3650.34082	1882.400024
3649.652344	1868.341553	3649.652344	1974.614136	3649.652344	1703.790405	3649.652344	2029.4646	3649.652344	1923.191895	3649.652344	1669.508911	3649.652344	1858.057129
3648.962891	1885.135864	3648.962891	1885.135864	3648.962891	1703.477295	3648.962891	2066.794434	3648.962891	1998.244019	3648.962891	1624.644409	3648.962891	1902.273438
3648.274414	1867.655029	3648.274414	1980.742432	3648.274414	1881.362671	3648.274414	2104.110596	3648.274414	2032.145752	3648.274414	1716.871948	3648.274414	1925.912231
3647.585938	1925.55835	3647.585938	1905.000732	3647.585938	1771.376587	3647.585938	2103.723877	3647.585938	2048.903809	3647.585938	1510.980835	3647.585938	1942.689697
3646.897461	1949.18396	3646.897461	2106.762939	3646.897461	1774.476807	3646.897461	2021.122192	3646.897461	1918.353271	3646.897461	1582.641479	3646.897461	1873.820068
3646.208008	1979.650879	3646.208008	1965.950928	3646.208008	1846.075806	3646.208008	2031.025879	3646.208008	2061.85083	3646.208008	1736.47583	3646.208008	1804.97583
3645.518555	1938.194702	3645.518555	1965.589722	3645.518555	1753.278687	3645.518555	2064.896484	3645.518555	1934.770386	3645.518555	1691.639893	3645.518555	1859.434204
3644.829102	1975.499878	3644.829102	2023.432251	3644.829102	1739.261597	3644.829102	2033.703491	3644.829102	2057.669678	3644.829102	1540.684448	3644.829102	1787.19397
3644.139648	2009.368042	3644.139648	2016.214233	3644.139648	1756.057617	3644.139648	2019.637451	3644.139648	2016.214233	3644.139648	1680.749023	3644.139648	1903.251465
3643.450195	1978.196533	3643.450195	1889.211914	3643.450195	1748.890015	3643.450195	1985.041504	3643.450195	2022.688843	3643.450195	1687.285278	3643.450195	1872.099487
3642.760742	1888.864868	3642.760742	1878.599243	3642.760742	1803.318481	3642.760742	2186.566406	3642.760742	2056.535889	3642.760742	1652.756714	3642.760742	1953.880127
3642.071289	1932.993774	3642.071289	2049.315674	3642.071289	1765.353638	3642.071289	2093.791504	3642.071289	2025.366943	3642.071289	1645.610596	3642.071289	1854.305542
3641.380859	1983.947632	3641.380859	1977.106445	3641.380859	1857.385498	3641.380859	2250.754395	3641.380859	2004.471313	3641.380859	1624.78479	3641.380859	1782.132324
3640.691406	2000.683105	3640.691406	2093.022217	3640.691406	1699.725586	3640.691406	2130.64209	3640.691406	2103.282227	3640.691406	1686.045776	3640.691406	1956.223389
3640.000977	2003.734863	3640.000977	2082.379639	3640.000977	1702.832764	3640.000977	2123.411865	3640.000977	2027.670288	3640.000977	1610.510498	3640.000977	1925.089966
3639.310547	1999.947998	3639.310547	2088.834717	3639.310547	1781.150269	3639.310547	2143.53418	3639.310547	2051.22876	3639.310547	1777.731567	3639.310547	1911.061523
3638.620117	2064.524414	3638.620117	2033.761475	3638.620117	1743.224121	3638.620117	2170.484863	3638.620117	1975.654053	3638.620117	1760.314575	3638.620117	1989.326416
3637.929688	1924.029175	3637.929688	1951.368896	3637.929688	1787.330933	3637.929688	2016.300659	3637.929688	2057.310059	3637.929688	1636.962646	3637.929688	1954.786377
