3613.679688	2013.561035
3612.984375	2104.85376
3612.289062	2036.580933
3611.59375	2114.26123
3610.897461	1903.503174
3610.202148	2032.065552
3609.506836	1946.896851
3608.810547	2014.362549
3608.114258	2041.116699
3607.417969	2067.86084
3606.72168	2158.992188
3606.025391	2111.15332
3605.329102	1944.75
3604.632812	2069.727783
3603.935547	2079.507568
3603.238281	2001.242554
3602.541016	2014.41687
3601.844727	2074.975586
3601.146484	2044.134888
3600.449219	2003.154419
3599.751953	2127.959961
3599.053711	2161.393066
3598.356445	2086.594971
3597.658203	2092.973633
3596.959961	1987.790039
3596.261719	2115.863281
3595.563477	2162.784912
3594.865234	2098.191162
3594.166992	1952.546265
3593.467773	2158.213623
3592.768555	2113.917236
3592.070312	2120.280518
3591.371094	2116.514648
3590.671875	1987.875
3589.972656	2065.119873
3589.272461	2037.749634
3588.573242	2081.225098
3587.873047	1966.176514
3587.172852	2198.475098
3586.473633	2147.501221
3585.773438	2012.279663
3585.073242	1991.688843
3584.37207	2068.818359
3583.671875	2088.650146
3582.97168	2158.99707
3582.270508	2067.675293
3581.569336	2228.906982
3580.868164	2103.942871
3580.166992	2147.309326
3579.46582	2093.07251
3578.764648	2146.518066
3578.0625	2203.307373
3577.361328	2149.090088
3576.65918	2165.506836
3575.957031	2249.156982
3575.254883	2151.263184
3574.552734	2130.702148
3573.850586	2096.708252
3573.148438	2019.053345
3572.445312	2226.930908
3571.743164	2166.071777
3571.040039	2182.460449
3570.336914	2232.413086
3569.633789	2218.575684
3568.930664	2194.676025
3568.227539	2157.364502
3567.523438	2210.638916
3566.820312	2126.383057
3566.116211	2156.17041
3565.412109	2142.361816
3564.708008	2071.572998
3564.003906	2191.842529
3563.299805	2117.719971
3562.595703	2130.729736
3561.890625	2177.230469
3561.185547	2113.197998
3560.481445	2233.348389
3559.776367	2075.592529
3559.071289	2199.05249
3558.366211	2201.992676
3557.660156	2221.661133
3556.955078	2181.107666
3556.249023	2100.43335
3555.543945	2126.797363
3554.837891	2230.049805
3554.131836	2126.01123
3553.425781	2259.304932
3552.719727	2165.323975
3552.012695	2235.083252
3551.306641	2241.350586
3550.599609	2260.974365
3549.893555	2173.740234
3549.186523	2213.399658
3548.479492	2186.287598
3547.772461	2199.231934
3547.064453	2235.527832
3546.357422	2145.04248
3545.649414	2271.389893
3544.942383	2180.930908
3544.234375	2223.871094
3543.526367	2290.129883
3542.818359	2236.379639
3542.110352	2252.626953
3541.401367	2232.219727
3540.693359	2298.42749
3539.984375	2334.636719
3539.275391	2297.576172
3538.566406	2363.734863
3537.857422	2203.524658
3537.148438	2302.955566
3536.439453	2259.273193
3535.730469	2255.527832
3535.020508	2251.783691
3534.310547	2294.5979
3533.600586	2390.594238
3532.890625	2257.180176
3532.180664	2319.911133
3531.470703	2352.711182
3530.760742	2219.37793
3530.049805	2285.402344
3529.339844	2195.306396
3528.628906	2234.74585
3527.917969	2343.889893
3527.207031	2300.303467
3526.496094	2250.095703
3525.78418	2352.539307
3525.073242	2302.340332
3524.361328	2291.962158
3523.650391	2337.964355
3522.938477	2204.904297
3522.226562	2257.535156
3521.514648	2303.517578
3520.801758	2309.717285
3520.089844	2305.975098
3519.376953	2312.171631
3518.665039	2281.934326
3517.952148	2354.359619
3517.239258	2353.921875
3516.526367	2310.453125
3515.813477	2313.333008
3515.099609	2286.431641
3514.386719	2305.855957
3513.672852	2348.426514
3512.958984	2427.358154
3512.246094	2403.761719
3511.532227	2423.14917
3510.817383	2336.763672
3510.103516	2333.02417
3509.389648	2345.805664
3508.674805	2262.7854
3507.959961	2361.445801
3507.246094	2460.069092
3506.53125	2446.405029
3505.81543	2333.719482
3505.100586	2392.689453
3504.385742	2392.243652
